t [sec],GPS_lat (deg),GPS_long (deg),GPS_alt (m),Baro1_alt (m),Baro2_alt (m),Baro3_alt (m)
555.7,,,,0.38936650566756725,0.38936650566756725,0.38936650566756725
555.8000000000001,,,,0.38802213966846466,0.38802213966846466,0.38802213966846466
555.9,,,,0.38667779974639416,0.38667779974639416,0.38667779974639416
556.0,42.37461251088426,-71.10480346378962,-3.7559801172465086,0.38533348590135574,0.38533348590135574,0.38533348590135574
556.1,,,,0.3839891944080591,0.3839891944080591,0.3839891944080591
556.2,,,,0.3826449317857623,0.3826449317857623,0.3826449317857623
556.3000000000001,,,,0.3813006915152073,0.3813006915152073,0.3813006915152073
556.4,,,,0.37995647825300694,0.37995647825300694,0.37995647825300694
556.5,,,,0.37861228734254837,0.37861228734254837,0.37861228734254837
556.6,,,,0.37726812437176704,0.37726812437176704,0.37726812437176704
556.7,,,,0.3759239846840501,0.3759239846840501,0.3759239846840501
556.8000000000001,,,,0.3745798720046878,0.3745798720046878,0.3745798720046878
556.9,,,,0.37323578353971243,0.37323578353971243,0.37323578353971243
557.0,42.37449417145156,-71.1048396750305,11.855727351270616,0.371891719289124,0.371891719289124,0.371891719289124
557.1,,,,0.3705476811155677,0.3705476811155677,0.3705476811155677
557.2,,,,0.3692036671563983,0.3692036671563983,0.3692036671563983
557.3000000000001,,,,0.3678596802055836,0.3678596802055836,0.3678596802055836
557.4,,,,0.3665157165378332,0.3665157165378332,0.3665157165378332
557.5,,,,0.36517177801579237,0.36517177801579237,0.36517177801579237
557.6,,,,0.3638278655707836,0.3638278655707836,0.3638278655707836
557.7,,,,0.36248397920280695,0.36248397920280695,0.36248397920280695
557.8000000000001,,,,0.36114011611789465,0.36114011611789465,0.36114011611789465
557.9,,,,0.35979627817869186,0.35979627817869186,0.35979627817869186
558.0,42.37455154831916,-71.10496125037493,-1.1615791590884328,0.35845246631652117,0.35845246631652117,0.35845246631652117
558.1,,,,0.35710867960006,0.35710867960006,0.35710867960006
558.2,,,,0.3557649180293083,0.3557649180293083,0.3557649180293083
558.3000000000001,,,,0.35442118160426617,0.35442118160426617,0.35442118160426617
558.4,,,,0.35307747032493353,0.35307747032493353,0.35307747032493353
558.5,,,,0.3517337841913104,0.3517337841913104,0.3517337841913104
558.6,,,,0.3503901222720742,0.3503901222720742,0.3503901222720742
558.7,,,,0.34904648549854755,0.34904648549854755,0.34904648549854755
558.8000000000001,,,,0.347702874802053,0.347702874802053,0.347702874802053
558.9,,,,0.3463592892512679,0.3463592892512679,0.3463592892512679
559.0,42.374580177443946,-71.10486388814873,0.5954836066812277,0.3450157279148698,0.3450157279148698,0.3450157279148698
559.1,,,,0.3436721917241812,0.3436721917241812,0.3436721917241812
559.2,,,,0.34232868254184723,0.34232868254184723,0.34232868254184723
559.3000000000001,,,,0.3409851985052228,0.3409851985052228,0.3409851985052228
559.4,,,,0.3396417358890176,0.3396417358890176,0.3396417358890176
559.5,,,,0.3382983012124896,0.3382983012124896,0.3382983012124896
559.6,,,,0.3369548926129937,0.3369548926129937,0.3369548926129937
559.7,,,,0.3356115072965622,0.3356115072965622,0.3356115072965622
559.8000000000001,,,,0.33426814805716276,0.33426814805716276,0.33426814805716276
559.9,,,,0.33292481396347284,0.33292481396347284,0.33292481396347284
560.0,42.37447447997239,-71.10490344080586,0.23647218476980925,0.3315815031528473,0.3315815031528473,0.3315815031528473
560.1,,,,0.33023821748793125,0.33023821748793125,0.33023821748793125
560.2,,,,0.32889495976269245,0.32889495976269245,0.32889495976269245
560.3000000000001,,,,0.32755172718316317,0.32755172718316317,0.32755172718316317
560.4,,,,0.32620851695537567,0.32620851695537567,0.32620851695537567
560.5,,,,0.32486533373594284,0.32486533373594284,0.32486533373594284
560.6,,,,0.3235221756622195,0.3235221756622195,0.3235221756622195
560.7,,,,0.32217904180288315,0.32217904180288315,0.32217904180288315
560.8000000000001,,,,0.32083593495190144,0.32083593495190144,0.32083593495190144
560.9,,,,0.3194928504526615,0.3194928504526615,0.3194928504526615
561.0,42.37441815950545,-71.10499147371895,-9.40042310860008,0.3181497920304537,0.3181497920304537,0.3181497920304537
561.1,,,,0.31680675968527794,0.31680675968527794,0.31680675968527794
561.2,,,,0.3154637524858117,0.3154637524858117,0.3154637524858117
561.3000000000001,,,,0.31412076856940985,0.31412076856940985,0.31412076856940985
561.4,,,,0.3127778135240078,0.3127778135240078,0.3127778135240078
561.5,,,,0.31143487989902496,0.31143487989902496,0.31143487989902496
561.6,,,,0.3100919723510742,0.3100919723510742,0.3100919723510742
561.7,,,,0.30874909088015556,0.30874909088015556,0.30874909088015556
561.8000000000001,,,,0.3074062345549464,0.3074062345549464,0.3074062345549464
561.9,,,,0.3060634033754468,0.3060634033754468,0.3060634033754468
562.0,42.37444012121109,-71.1049637086067,1.9591632839292288,0.3047205964103341,0.3047205964103341,0.3047205964103341
562.1,,,,0.3033778155222535,0.3033778155222535,0.3033778155222535
562.2,,,,0.30203505884855986,0.30203505884855986,0.30203505884855986
562.3000000000001,,,,0.30069232638925314,0.30069232638925314,0.30069232638925314
562.4,,,,0.2993496200069785,0.2993496200069785,0.2993496200069785
562.5,,,,0.29800694063305855,0.29800694063305855,0.29800694063305855
562.6,,,,0.29666428454220295,0.29666428454220295,0.29666428454220295
562.7,,,,0.29532165359705687,0.29532165359705687,0.29532165359705687
562.8000000000001,,,,0.29397904872894287,0.29397904872894287,0.29397904872894287
562.9,,,,0.2926364690065384,0.2926364690065384,0.2926364690065384
563.0,42.37436482250851,-71.10471594433363,-3.697956969961524,0.2912939144298434,0.2912939144298434,0.2912939144298434
563.1,,,,0.2899513812735677,0.2899513812735677,0.2899513812735677
563.2,,,,0.2886088779196143,0.2886088779196143,0.2886088779196143
563.3000000000001,,,,0.28726639691740274,0.28726639691740274,0.28726639691740274
563.4,,,,0.2859239438548684,0.2859239438548684,0.2859239438548684
563.5,,,,0.284581515006721,0.284581515006721,0.284581515006721
563.6,,,,0.283239109441638,0.283239109441638,0.283239109441638
563.7,,,,0.28189673088490963,0.28189673088490963,0.28189673088490963
563.8000000000001,,,,0.2805543765425682,0.2805543765425682,0.2805543765425682
563.9,,,,0.2792120482772589,0.2792120482772589,0.2792120482772589
564.0,42.37433370967393,-71.10496276085775,1.3834431078284979,0.2778697432950139,0.2778697432950139,0.2778697432950139
564.1,,,,0.2765274653211236,0.2765274653211236,0.2765274653211236
564.2,,,,0.2751852134242654,0.2751852134242654,0.2751852134242654
564.3000000000001,,,,0.27384298387914896,0.27384298387914896,0.27384298387914896
564.4,,,,0.2725007813423872,0.2725007813423872,0.2725007813423872
564.5,,,,0.2711586020886898,0.2711586020886898,0.2711586020886898
564.6,,,,0.26981645077466965,0.26981645077466965,0.26981645077466965
564.7,,,,0.26847431994974613,0.26847431994974613,0.26847431994974613
564.8000000000001,,,,0.267132218927145,0.267132218927145,0.267132218927145
564.9,,,,0.26579014118760824,0.26579014118760824,0.26579014118760824
565.0,42.37428075754431,-71.10493388864317,0.9923568032681942,0.264448088593781,0.264448088593781,0.264448088593781
565.1,,,,0.2631060630083084,0.2631060630083084,0.2631060630083084
565.2,,,,0.2617640607059002,0.2617640607059002,0.2617640607059002
565.3000000000001,,,,0.2604220835492015,0.2604220835492015,0.2604220835492015
565.4,,,,0.2590801306068897,0.2590801306068897,0.2590801306068897
565.5,,,,0.25773820374161005,0.25773820374161005,0.25773820374161005
565.6,,,,0.2563963020220399,0.2563963020220399,0.2563963020220399
565.7,,,,0.2550544263795018,0.2550544263795018,0.2550544263795018
565.8000000000001,,,,0.25371257681399584,0.25371257681399584,0.25371257681399584
565.9,,,,0.2523707486689091,0.2523707486689091,0.2523707486689091
566.0,42.37421334687095,-71.10488428579526,-0.08045628853142262,0.25102894753217697,0.25102894753217697,0.25102894753217697
566.1,,,,0.24968717247247696,0.24968717247247696,0.24968717247247696
566.2,,,,0.2483454216271639,0.2483454216271639,0.2483454216271639
566.3000000000001,,,,0.24700369592756033,0.24700369592756033,0.24700369592756033
566.4,,,,0.2456619953736663,0.2456619953736663,0.2456619953736663
566.5,,,,0.24432032089680433,0.24432032089680433,0.24432032089680433
566.6,,,,0.24297866970300674,0.24297866970300674,0.24297866970300674
566.7,,,,0.24163704551756382,0.24163704551756382,0.24163704551756382
566.8000000000001,,,,0.2402954464778304,0.2402954464778304,0.2402954464778304
566.9,,,,0.23895387072116137,0.23895387072116137,0.23895387072116137
567.0,42.37416310573978,-71.10490831955262,-0.45348807517439127,0.2376123210415244,0.2376123210415244,0.2376123210415244
567.1,,,,0.23627079650759697,0.23627079650759697,0.23627079650759697
567.2,,,,0.23492929711937904,0.23492929711937904,0.23492929711937904
567.3000000000001,,,,0.23358782287687063,0.23358782287687063,0.23358782287687063
567.4,,,,0.23224637284874916,0.23224637284874916,0.23224637284874916
567.5,,,,0.23090494982898235,0.23090494982898235,0.23090494982898235
567.6,,,,0.22956355195492506,0.22956355195492506,0.22956355195492506
567.7,,,,0.22822217736393213,0.22822217736393213,0.22822217736393213
567.8000000000001,,,,0.2268808288499713,0.2268808288499713,0.2268808288499713
567.9,,,,0.22553950548171997,0.22553950548171997,0.22553950548171997
568.0,42.37421104416872,-71.10493450299333,10.978558612987399,0.2241982091218233,0.2241982091218233,0.2241982091218233
568.1,,,,0.2228569332510233,0.2228569332510233,0.2228569332510233
568.2,,,,0.22151568718254566,0.22151568718254566,0.22151568718254566
568.3000000000001,,,,0.22017446253448725,0.22017446253448725,0.22017446253448725
568.4,,,,0.21883326675742865,0.21883326675742865,0.21883326675742865
568.5,,,,0.2174920942634344,0.2174920942634344,0.2174920942634344
568.6,,,,0.21615094598382711,0.21615094598382711,0.21615094598382711
568.7,,,,0.21480982471257448,0.21480982471257448,0.21480982471257448
568.8000000000001,,,,0.21346872858703136,0.21346872858703136,0.21346872858703136
568.9,,,,0.21212765481323004,0.21212765481323004,0.21212765481323004
569.0,42.37417540367133,-71.1048038024413,-0.46430903393775225,0.2107866071164608,0.2107866071164608,0.2107866071164608
569.1,,,,0.20944558642804623,0.20944558642804623,0.20944558642804623
569.2,,,,0.20810459088534117,0.20810459088534117,0.20810459088534117
569.3000000000001,,,,0.20676362048834562,0.20676362048834562,0.20676362048834562
569.4,,,,0.20542267430573702,0.20542267430573702,0.20542267430573702
569.5,,,,0.2040817504748702,0.2040817504748702,0.2040817504748702
569.6,,,,0.20274085644632578,0.20274085644632578,0.20274085644632578
569.7,,,,0.20139998476952314,0.20139998476952314,0.20139998476952314
569.8000000000001,,,,0.20005914010107517,0.20005914010107517,0.20005914010107517
569.9,,,,0.19871831871569157,0.19871831871569157,0.19871831871569157
570.0,42.37412994217421,-71.10486174787808,11.998320493847132,0.19737752247601748,0.19737752247601748,0.19737752247601748
570.1,,,,0.19603675324469805,0.19603675324469805,0.19603675324469805
570.2,,,,0.19469600822776556,0.19469600822776556,0.19469600822776556
570.3000000000001,,,,0.19335528742522,0.19335528742522,0.19335528742522
570.4,,,,0.19201459269970655,0.19201459269970655,0.19201459269970655
570.5,,,,0.19067392405122519,0.19067392405122519,0.19067392405122519
570.6,,,,0.18933327682316303,0.18933327682316303,0.18933327682316303
570.7,,,,0.1879926584661007,0.1879926584661007,0.1879926584661007
570.8000000000001,,,,0.18665206525474787,0.18665206525474787,0.18665206525474787
570.9,,,,0.1853114953264594,0.1853114953264594,0.1853114953264594
571.0,42.37418747922204,-71.10488926737933,6.43939636927098,0.1839709524065256,0.1839709524065256,0.1839709524065256
571.1,,,,0.18263043370097876,0.18263043370097876,0.18263043370097876
571.2,,,,0.18128993920981884,0.18128993920981884,0.18128993920981884
571.3000000000001,,,,0.179949470795691,0.179949470795691,0.179949470795691
571.4,,,,0.1786090275272727,0.1786090275272727,0.1786090275272727
571.5,,,,0.1786091299727559,0.1786091299727559,0.1786091299727559
571.6,,,,0.17726909834891558,0.17726909834891558,0.17726909834891558
571.7,,,,0.17592945508658886,0.17592945508658886,0.17592945508658886
571.8000000000001,,,,0.17459029331803322,0.17459029331803322,0.17459029331803322
571.9,,,,0.17325169686228037,0.17325169686228037,0.17325169686228037
572.0,42.37397066739286,-71.10492960249344,-6.1675672782585025,0.17191374767571688,0.17191374767571688,0.17191374767571688
572.1,,,,0.1705765351653099,0.1705765351653099,0.1705765351653099
572.2,,,,0.1692401459440589,0.1692401459440589,0.1692401459440589
572.3000000000001,,,,0.16790466103702784,0.16790466103702784,0.16790466103702784
572.4,,,,0.1665701698511839,0.1665701698511839,0.1665701698511839
572.5,,,,0.1652367552742362,0.1652367552742362,0.1652367552742362
572.6,,,,0.1639045039191842,0.1639045039191842,0.1639045039191842
572.7,,,,0.16257349960505962,0.16257349960505962,0.16257349960505962
572.8000000000001,,,,0.16124383080750704,0.16124383080750704,0.16124383080750704
572.9,,,,0.15991557948291302,0.15991557948291302,0.15991557948291302
573.0,42.37393484366672,-71.1047305391314,-1.5069458121433854,0.15858883131295443,0.15858883131295443,0.15858883131295443
573.1,,,,0.15726367384195328,0.15726367384195328,0.15726367384195328
573.2,,,,0.155940187163651,0.155940187163651,0.155940187163651
573.3000000000001,,,,0.15461845882236958,0.15461845882236958,0.15461845882236958
573.4,,,,0.15329857263714075,0.15329857263714075,0.15329857263714075
573.5,,,,0.15198061428964138,0.15198061428964138,0.15198061428964138
573.6,,,,0.15066466759890318,0.15066466759890318,0.15066466759890318
573.7,,,,0.1493508154526353,0.1493508154526353,0.1493508154526353
573.8000000000001,,,,0.14803914166986942,0.14803914166986942,0.14803914166986942
573.9,,,,0.1467297337949276,0.1467297337949276,0.1467297337949276
574.0,42.3740258869998,-71.10482884108939,0.19902959186583757,0.14542267378419638,0.14542267378419638,0.14542267378419638
574.1,,,,0.14411804266273975,0.14411804266273975,0.14411804266273975
574.2,,,,0.14281592704355717,0.14281592704355717,0.14281592704355717
574.3000000000001,,,,0.14151641074568033,0.14151641074568033,0.14151641074568033
574.4,,,,0.14021957479417324,0.14021957479417324,0.14021957479417324
574.5,,,,0.13892550114542246,0.13892550114542246,0.13892550114542246
574.6,,,,0.13763427641242743,0.13763427641242743,0.13763427641242743
574.7,,,,0.13634597789496183,0.13634597789496183,0.13634597789496183
574.8000000000001,,,,0.13506069499999285,0.13506069499999285,0.13506069499999285
574.9,,,,0.13377850595861673,0.13377850595861673,0.13377850595861673
575.0,42.37386504038591,-71.1049475409012,-4.176794052124023,0.13249948993325233,0.13249948993325233,0.13249948993325233
575.1,,,,0.1312237363308668,0.1312237363308668,0.1312237363308668
575.2,,,,0.12995132058858871,0.12995132058858871,0.12995132058858871
575.3000000000001,,,,0.12868232373148203,0.12868232373148203,0.12868232373148203
575.4,,,,0.12741683330386877,0.12741683330386877,0.12741683330386877
575.5,,,,0.12615492288023233,0.12615492288023233,0.12615492288023233
575.6,,,,0.12489667907357216,0.12489667907357216,0.12489667907357216
575.7,,,,0.12364218011498451,0.12364218011498451,0.12364218011498451
575.8000000000001,,,,0.12239150423556566,0.12239150423556566,0.12239150423556566
575.9,,,,0.12114473432302475,0.12114473432302475,0.12114473432302475
576.0,42.37387279547246,-71.10490563220056,-0.9470625994727015,0.11990194860845804,0.11990194860845804,0.11990194860845804
576.1,,,,0.11866322718560696,0.11866322718560696,0.11866322718560696
576.2,,,,0.11742865107953548,0.11742865107953548,0.11742865107953548
576.3000000000001,,,,0.1161982947960496,0.1161982947960496,0.1161982947960496
576.4,,,,0.11497224122285843,0.11497224122285843,0.11497224122285843
576.5,,,,0.1137505704537034,0.1137505704537034,0.1137505704537034
576.6,,,,0.11253335326910019,0.11253335326910019,0.11253335326910019
576.7,,,,0.11132067535072565,0.11132067535072565,0.11132067535072565
576.8000000000001,,,,0.11011260841041803,0.11011260841041803,0.11011260841041803
576.9,,,,0.1089092344045639,0.1089092344045639,0.1089092344045639
577.0,42.37389582168332,-71.104795382807,3.906900918111205,0.10771062783896923,0.10771062783896923,0.10771062783896923
577.1,,,,0.10651686508208513,0.10651686508208513,0.10651686508208513
577.2,,,,0.1053280234336853,0.1053280234336853,0.1053280234336853
577.3000000000001,,,,0.10414417739957571,0.10414417739957571,0.10414417739957571
577.4,,,,0.10296540521085262,0.10296540521085262,0.10296540521085262
577.5,,,,0.10179178323596716,0.10179178323596716,0.10179178323596716
577.6,,,,0.10062338318675756,0.10062338318675756,0.10062338318675756
577.7,,,,0.09946028143167496,0.09946028143167496,0.09946028143167496
577.8000000000001,,,,0.09830255061388016,0.09830255061388016,0.09830255061388016
577.9,,,,0.09715026896446943,0.09715026896446943,0.09715026896446943
578.0,42.37389770929148,-71.1047246838012,-0.7037987532094121,0.09600350726395845,0.09600350726395845,0.09600350726395845
578.1,,,,0.09486233908683062,0.09486233908683062,0.09486233908683062
578.2,,,,0.09372683707624674,0.09372683707624674,0.09372683707624674
578.3000000000001,,,,0.09259707480669022,0.09259707480669022,0.09259707480669022
578.4,,,,0.09147312492132187,0.09147312492132187,0.09147312492132187
